meeting,speaker,word_pos,pause_ms,seg_len,seg_len_prev,prev_end
IS1002b,IS1002b.B,801,250.0,31,74,331.81
IS1002b,IS1002b.B,893,1880.0000000000523,73,9,372.59
IS1002b,IS1002b.B,966,540.0000000000205,23,73,399.08
IS1002b,IS1002b.B,989,1120.0000000000045,63,23,408.59
IS1002b,IS1002b.B,1052,2520.0000000000387,76,63,428.96
IS1002b,IS1002b.B,1128,539.9999999999636,23,76,458.17
IS1002b,IS1002b.B,1325,389.99999999998636,46,50,521.33
IS1002b,IS1002b.B,1450,450.0000000000455,3,59,556.66
IS1002b,IS1002b.B,3109,370.00000000011823,75,53,1050.62
IS1002b,IS1002b.B,4322,629.9999999998818,81,42,1442.97
IS1002b,IS1002b.B,4407,300.0000000001819,43,81,1467.09
IS1002b,IS1002b.B,4450,319.99999999993634,63,43,1479.95
IS1002b,IS1002b.B,6128,1430.0000000000637,5,17,1945.82
IS1002b,IS1002b.B,6665,3619.999999999891,106,13,2080.56
IS1002b,IS1002b.B,6942,1210.0000000000364,51,1,2157.9
IS1002b,IS1002b.B,6993,1699.999999999818,16,51,2175.63
IS1002b,IS1002b.C,1536,1899.9999999999773,43,15,603.49
IS1002b,IS1002b.C,1579,1209.9999999999227,39,43,622.57
IS1002b,IS1002b.C,1618,1079.9999999999272,9,39,636.22
IS1002b,IS1002b.C,1627,610.0000000000136,66,9,640.96
IS1002b,IS1002b.C,1693,1639.9999999999864,67,66,664.27
IS1002b,IS1002b.C,3672,1250.0,22,20,1201.97
IS1002b,IS1002b.D,245,389.99999999998636,36,61,178.58
IS1002b,IS1002b.D,3348,1230.0000000000182,32,27,1113.68
IS1002b,IS1002b.D,3518,650.000000000091,105,88,1158.06
IS1002b,IS1002b.D,3917,429.9999999998363,68,66,1297.67
IS1002b,IS1002b.D,3986,239.99999999978172,90,68,1324.38
IS1002b,IS1002b.D,4078,470.0000000000273,71,90,1356.71
IS1002b,IS1002b.D,4149,450.0000000000455,57,71,1381.26
IS1002b,IS1002b.D,4206,3960.0000000000364,11,57,1402.03
IS1002b,IS1002b.D,4804,360.00000000012733,41,59,1579.82
IS1002b,IS1002b.D,5070,200.00000000004547,57,106,1653.36
IS1002b,IS1002b.D,5127,1420.0000000000728,27,57,1670.07
IS1002b,IS1002b.D,5976,309.99999999994543,33,85,1897.74
IS1002b,IS1002b.D,6573,1879.9999999996544,41,43,2053.26
IS1002b,IS1002b.D,6780,2360.0000000001273,10,7,2115.04
IS1002b,IS1002b.D,6790,2520.0000000004366,52,10,2120.99
IS1002b,IS1002b.D,7603,4710.000000000036,4,8,2332.18
IS1002c,IS1002c.A,2,3630.0,3,2,7.97
IS1002c,IS1002c.A,9,3719.999999999999,1,1,18.55
IS1002c,IS1002c.A,140,1359.9999999999995,34,31,70.18
IS1002c,IS1002c.A,174,1920.0000000000018,10,34,81.75
IS1002c,IS1002c.A,185,1280.0000000000011,10,10,86.97
IS1002c,IS1002c.A,195,1950.0000000000027,8,10,90.7
IS1002c,IS1002c.A,1441,1890.0000000000432,6,3,494.02
IS1002c,IS1002c.A,1447,1339.999999999975,1,6,497.42
IS1002c,IS1002c.A,2047,1519.9999999999818,3,1,715.53
IS1002c,IS1002c.A,2774,1360.0000000000136,14,7,947.22
IS1002c,IS1002c.A,2788,1169.999999999959,19,14,954.14
IS1002c,IS1002c.A,3109,1330.0000000001546,36,31,1057.31
IS1002c,IS1002c.A,3310,1870.0000000001182,17,38,1112.27
IS1002c,IS1002c.A,3411,1730.0000000000182,64,1,1142.67
IS1002c,IS1002c.A,3642,1189.9999999998272,12,12,1227.64
IS1002c,IS1002c.A,3654,1459.999999999809,41,12,1232.89
IS1002c,IS1002c.A,3695,1329.9999999999272,9,41,1245.98
IS1002c,IS1002c.A,4281,1919.9999999998454,18,9,1428.18
IS1002c,IS1002c.A,5579,2380.000000000109,5,26,1766.03
IS1002c,IS1002c.A,5584,3539.9999999999636,4,5,1771.31
IS1002c,IS1002c.A,5588,2920.0000000000728,43,4,1777.32
IS1002c,IS1002c.A,5745,2290.000000000191,60,1,1814.59
IS1002c,IS1002c.A,6060,1180.0000000000637,99,7,1889.83
IS1002c,IS1002c.A,6480,1970.0000000000273,36,13,2014.32
IS1002c,IS1002c.B,470,1710.000000000008,66,41,185.01
IS1002c,IS1002c.B,741,1539.9999999999636,66,32,264.05
IS1002c,IS1002c.B,807,1699.9999999999886,2,66,289.81
IS1002c,IS1002c.B,1142,269.9999999999818,38,55,388.73
IS1002c,IS1002c.B,1270,1790.0000000000205,23,48,425.33
IS1002c,IS1002c.B,1372,1270.0000000000387,51,19,464.33
IS1002c,IS1002c.B,1556,1139.9999999999864,7,20,551.59
IS1002c,IS1002c.B,2817,1679.99999999995,6,10,962.58
IS1002c,IS1002c.B,2981,2389.9999999999864,66,15,1010.78
IS1002c,IS1002c.B,3047,1720.0000000000273,11,66,1032.3
IS1002c,IS1002c.B,3549,2330.0000000001546,27,68,1192.35
IS1002c,IS1002c.B,3733,1380.0000000001091,9,29,1258.03
IS1002c,IS1002c.B,4137,2949.999999999818,10,17,1380.67
IS1002c,IS1002c.B,4304,1299.9999999999545,3,4,1437.79
IS1002c,IS1002c.B,4569,1059.9999999999454,11,22,1504.93
IS1002c,IS1002c.C,49,1669.9999999999982,4,2,31.06
IS1002c,IS1002c.C,53,3839.9999999999964,10,4,34.38
IS1002c,IS1002c.C,1485,1190.0000000000546,33,13,527.55
IS1002c,IS1002c.C,1764,1159.9999999999682,10,58,611.95
IS1002c,IS1002c.C,1774,1099.999999999909,43,10,616.94
IS1002c,IS1002c.C,1842,719.9999999999136,73,19,647.2
IS1002c,IS1002c.C,2043,2179.99999999995,3,26,712.19
IS1002c,IS1002c.D,91,1960.000000000001,5,7,50.46
IS1002c,IS1002c.D,2088,4750.0,56,9,737.26
IS1002c,IS1002c.D,2237,1500.0,6,49,781.76
IS1002c,IS1002c.D,2360,1210.0000000000364,5,19,822.12
IS1002c,IS1002c.D,2365,1269.9999999999818,57,5,824.37
IS1002c,IS1002c.D,2422,1279.9999999999727,13,57,839.26
IS1002c,IS1002c.D,2617,1100.0000000000227,43,54,893.9
IS1002c,IS1002c.D,2663,620.0000000000045,32,43,909.52
IS1002c,IS1002c.D,2696,1960.0000000000364,33,32,920.48
IS1002c,IS1002c.D,3618,1190.0000000000546,12,40,1215.2
IS1002c,IS1002c.D,3824,1080.0000000001546,18,63,1283.84
IS1002c,IS1002c.D,3842,2789.9999999999636,9,18,1287.89
IS1002c,IS1002c.D,3851,2629.9999999998818,12,9,1292.65
IS1002c,IS1002c.D,4930,1420.0000000000728,50,29,1595.55
IS1002c,IS1002c.D,4981,2279.9999999999727,74,50,1617.34
IS1002c,IS1002c.D,6343,1839.9999999999181,11,13,1966.76
IS1002c,IS1002c.D,6447,1089.9999999999181,4,8,2003.98
IS1002c,IS1002c.D,6561,1399.9999999998636,11,2,2045.89
IS1002c,IS1002c.D,6572,3679.9999999998363,4,11,2050.4
IS1002d,IS1002d.A,88,340.0000000000034,61,49,48.93
IS1002d,IS1002d.A,156,3270.00000000001,1,61,72.21
IS1002d,IS1002d.A,157,1689.9999999999977,9,1,76.02
IS1002d,IS1002d.A,1191,1250.0,9,9,422.35
IS1002d,IS1002d.A,1203,4539.999999999964,2,1,428.42
IS1002d,IS1002d.A,1754,1180.0000000000637,2,1,674.02
IS1002d,IS1002d.A,2125,1399.9999999999773,33,8,781.59
IS1002d,IS1002d.A,2284,1200.0000000000455,12,25,839.54
IS1002d,IS1002d.A,2336,1449.9999999999318,8,1,858.7
IS1002d,IS1002d.A,2395,2070.00000000005,15,5,878.4
IS1002d,IS1002d.A,2410,1730.0000000000182,3,15,884.09
IS1002d,IS1002d.A,2512,919.9999999999591,46,4,910.72
IS1002d,IS1002d.A,2605,1110.0000000000136,4,2,938.13
IS1002d,IS1002d.A,2625,2269.999999999982,28,8,944.84
IS1002d,IS1002d.A,2653,1970.0000000000273,3,28,957.41
IS1002d,IS1002d.A,2656,2379.9999999999955,10,3,959.98
IS1002d,IS1002d.A,2947,1329.9999999999272,15,5,1078.91
IS1002d,IS1002d.A,3331,1119.9999999998909,6,2,1203.48
IS1002d,IS1002d.A,3372,1569.9999999999363,28,31,1214.48
IS1002d,IS1002d.A,3473,2099.999999999909,1,12,1247.65
IS1002d,IS1002d.B,184,4500.0,5,4,91.89
IS1002d,IS1002d.B,435,2469.999999999999,4,88,199.2
IS1002d,IS1002d.B,568,1530.0000000000011,11,6,239.37
IS1002d,IS1002d.B,3214,1120.0000000001182,7,15,1164.09
IS1002d,IS1002d.C,172,1589.999999999989,4,4,81.15
IS1002d,IS1002d.C,176,3270.00000000001,1,4,83.77
IS1002d,IS1002d.C,197,2170.000000000002,36,8,101.48
IS1002d,IS1002d.C,235,399.9999999999915,51,36,120.34
IS1002d,IS1002d.C,2599,1150.000000000091,3,1,933.43
IS1002d,IS1002d.C,2928,1720.0000000000273,1,13,1066.16
IS1002d,IS1002d.D,743,2450.0000000000455,9,32,288.15
IS1002d,IS1002d.D,1171,1230.0000000000182,8,20,411.62
IS1002d,IS1002d.D,1229,1099.999999999966,1,2,444.11
IS1002d,IS1002d.D,1304,2290.0000000000205,23,56,471.37
IS1002d,IS1002d.D,1337,3529.9999999999727,8,9,485.11
IS1002d,IS1002d.D,1357,2780.0000000000296,15,8,500.32
IS1002d,IS1002d.D,1393,3589.999999999918,5,21,524.69
IS1002d,IS1002d.D,1398,4740.000000000009,23,5,530.74
IS1002d,IS1002d.D,1421,1860.0000000000136,2,23,542.27
IS1002d,IS1002d.D,1423,1600.0000000000227,2,2,545.78
IS1002d,IS1002d.D,1425,2600.0000000000227,44,2,547.93
IS1002d,IS1002d.D,1475,920.0000000000728,62,44,569.31
IS1002d,IS1002d.D,1537,220.00000000002728,128,62,594.28
IS1002d,IS1002d.D,1769,2129.9999999999955,43,13,681.26
IS1002d,IS1002d.D,1812,279.9999999999727,70,43,697.35
IS1002d,IS1002d.D,1940,1710.0000000000364,34,25,730.13
IS1002d,IS1002d.D,3324,1590.0000000001455,2,67,1198.37
IS1003a,IS1003a.A,37,1960.000000000008,6,18,92.16
IS1003a,IS1003a.A,43,2820.0000000000073,44,6,98.69
IS1003a,IS1003a.A,88,3330.0000000000127,7,1,128.22
IS1003a,IS1003a.A,95,1979.9999999999898,44,7,133.46
IS1003a,IS1003a.A,139,1290.0000000000205,1,44,156.89
IS1003a,IS1003a.A,168,1269.9999999999818,8,7,174.27
IS1003a,IS1003a.A,179,1419.9999999999875,13,8,180.31
IS1003a,IS1003a.A,251,1159.9999999999966,71,5,206.59
IS1003a,IS1003a.A,322,1780.0000000000011,10,71,245.07
IS1003a,IS1003a.A,332,2819.999999999993,55,10,251.58
IS1003a,IS1003a.A,934,1439.9999999999977,30,20,458.88
IS1003a,IS1003a.A,1232,3110.0000000000136,5,4,595.28
IS1003a,IS1003a.B,524,1650.000000000034,6,6,328.64
IS1003a,IS1003a.B,861,750.0,1,1,436.9
IS1003a,IS1003a.B,1097,2259.999999999991,1,4,525.49
IS1003a,IS1003a.B,1212,1319.9999999999363,1,13,583.21
IS1003a,IS1003a.B,1213,1439.9999999999409,2,1,585.23
IS1003a,IS1003a.C,649,1149.9999999999773,13,31,364.17
IS1003a,IS1003a.C,751,1269.9999999999818,6,1,401.29
IS1003a,IS1003a.C,1092,3340.000000000032,1,3,515.39
IS1003a,IS1003a.C,1338,1009.9999999999909,1,1,678.22
IS1003a,IS1003a.C,1366,1610.0000000000136,1,10,735.51
IS1003a,IS1003a.C,1371,2549.9999999999545,5,1,748.49
IS1003a,IS1003a.D,468,1490.000000000009,2,1,307.33
IS1003a,IS1003a.D,1175,2039.9999999999636,9,1,565.32
IS1003a,IS1003a.D,1250,1439.9999999999409,3,2,615.6
IS1003a,IS1003a.D,1451,4949.999999999932,1,5,796.7
IS1003b,IS1003b.A,179,1200.000000000017,10,2,174.1
IS1003b,IS1003b.A,450,1560.0000000000023,1,22,302.8
IS1003b,IS1003b.A,493,600.0000000000227,1,3,319.37
IS1003b,IS1003b.A,1507,549.9999999999545,1,1,716.36
IS1003b,IS1003b.A,1734,1300.0000000000682,53,21,797.78
IS1003b,IS1003b.A,1787,1960.0000000000364,23,53,819.05
IS1003b,IS1003b.A,1811,1389.9999999999864,19,23,828.73
IS1003b,IS1003b.A,1861,1079.9999999999272,10,16,845.6
IS1003b,IS1003b.A,1871,1000.0,18,10,850.06
IS1003b,IS1003b.A,1889,1340.0000000000318,12,18,857.16
IS1003b,IS1003b.A,1902,860.0000000000136,10,12,862.12
IS1003b,IS1003b.A,1912,2490.000000000009,10,10,867.58
IS1003b,IS1003b.A,1922,1230.0000000000182,26,10,873.41
IS1003b,IS1003b.A,1948,1920.0000000000728,36,26,883.8
IS1003b,IS1003b.A,1984,1150.000000000091,18,36,897.92
IS1003b,IS1003b.A,2002,399.99999999997726,1,18,903.94
IS1003b,IS1003b.A,2003,580.0000000000409,5,1,904.5
IS1003b,IS1003b.A,2008,1900.000000000091,15,5,906.04
IS1003b,IS1003b.A,2024,1399.9999999999773,24,15,913.69
IS1003b,IS1003b.A,2048,1419.999999999959,21,24,921.34
IS1003b,IS1003b.A,2069,1549.9999999999545,17,21,929.74
IS1003b,IS1003b.A,2135,2590.000000000032,64,42,957.41
IS1003b,IS1003b.A,2203,1399.9999999999773,1,64,986.64
IS1003b,IS1003b.A,3598,1629.9999999998818,10,5,1515.9
IS1003b,IS1003b.B,472,2220.0000000000273,4,2,312.21
IS1003b,IS1003b.B,603,980.0000000000182,1,53,350.4
IS1003b,IS1003b.B,708,1550.0000000000114,1,2,390.94
IS1003b,IS1003b.B,749,1069.9999999999932,30,23,421.16
IS1003b,IS1003b.B,780,1410.000000000025,30,30,432.69
IS1003b,IS1003b.B,811,1569.9999999999932,42,30,443.99
IS1003b,IS1003b.B,853,1359.9999999999568,13,42,462.85
IS1003b,IS1003b.B,929,1750.0,61,19,486.87
IS1003b,IS1003b.B,1009,360.00000000001364,3,13,512.73
IS1003b,IS1003b.B,1012,1660.0000000000819,44,3,513.54
IS1003b,IS1003b.B,1078,289.9999999999636,1,17,538.46
IS1003b,IS1003b.B,1079,580.0000000000409,15,1,538.88
IS1003b,IS1003b.B,1095,950.0000000000455,13,15,544.17
IS1003b,IS1003b.B,1108,1169.999999999959,10,13,548.83
IS1003b,IS1003b.B,1118,899.9999999999773,10,10,553.33
IS1003b,IS1003b.B,1128,1019.9999999999818,25,10,556.53
IS1003b,IS1003b.B,1153,1280.0000000000864,21,25,563.43
IS1003b,IS1003b.B,1467,2800.000000000068,19,20,698.05
IS1003b,IS1003b.B,1588,1330.000000000041,15,36,743.36
IS1003b,IS1003b.B,1603,1379.9999999999955,26,15,748.75
IS1003b,IS1003b.B,3299,1380.0000000001091,2,16,1397.62
IS1003b,IS1003b.B,3410,1149.9999999998636,10,25,1435.64
IS1003b,IS1003b.C,17,849.9999999999943,14,8,82.86
IS1003b,IS1003b.C,31,650.0000000000057,8,14,88.22
IS1003b,IS1003b.C,42,1930.0000000000068,5,8,93.38
IS1003b,IS1003b.C,58,1309.9999999999882,1,8,102.04
IS1003b,IS1003b.C,59,1189.9999999999977,3,1,104.04
IS1003b,IS1003b.C,62,1049.9999999999973,7,3,106.7
IS1003b,IS1003b.C,69,840.0000000000034,3,7,110.28
IS1003b,IS1003b.C,72,620.0000000000045,4,3,112.27
IS1003b,IS1003b.C,76,1819.9999999999932,2,4,114.17
IS1003b,IS1003b.C,78,1010.0000000000051,15,2,116.53
IS1003b,IS1003b.C,160,2060.0000000000023,1,2,158.95
IS1003b,IS1003b.C,169,1319.9999999999932,7,2,165.82
IS1003b,IS1003b.C,612,1310.0000000000023,5,6,355.06
IS1003b,IS1003b.C,667,1199.9999999999886,8,8,372.83
IS1003b,IS1003b.C,703,2050.0000000000114,3,11,387.05
IS1003b,IS1003b.C,725,609.9999999999568,1,1,410.23
IS1003b,IS1003b.C,896,970.0000000000273,6,11,476.44
IS1003b,IS1003b.C,1296,2490.000000000009,32,5,623.06
IS1003b,IS1003b.C,2206,1629.9999999999955,13,2,989.45
IS1003b,IS1003b.C,2219,1180.0000000000637,30,13,997.3
IS1003b,IS1003b.C,2739,970.0000000000273,51,35,1167.51
IS1003b,IS1003b.C,2814,799.9999999999545,1,21,1197.01
IS1003b,IS1003b.C,2815,3120.0000000001182,21,1,1198.34
IS1003b,IS1003b.C,2840,1259.999999999991,12,21,1207.9
IS1003b,IS1003b.C,2882,2279.9999999999727,2,2,1224.03
IS1003b,IS1003b.C,2884,3750.0,4,2,1226.78
IS1003b,IS1003b.C,2889,1449.999999999818,11,4,1232.13
IS1003b,IS1003b.C,2900,929.9999999998363,43,11,1237.67
IS1003b,IS1003b.C,2944,1029.9999999999727,3,43,1253.01
IS1003b,IS1003b.C,2999,1180.0000000000637,41,30,1278.3
IS1003b,IS1003b.C,3043,940.0000000000546,4,41,1300.72
IS1003b,IS1003b.C,3270,879.9999999998818,1,1,1387.2
IS1003b,IS1003b.C,3271,930.0000000000637,11,1,1388.31
IS1003b,IS1003b.C,3591,3680.0000000000637,2,55,1510.23
IS1003b,IS1003b.C,3634,2500.0,1,6,1533.44
IS1003b,IS1003b.C,3635,3380.000000000109,1,1,1536.28
IS1003b,IS1003b.C,3636,3050.000000000182,13,1,1540.09
IS1003b,IS1003b.C,3649,960.0000000000364,9,13,1548.82
IS1003b,IS1003b.C,3658,1490.000000000009,1,9,1552.96
IS1003b,IS1003b.C,3659,2159.9999999998545,2,1,1554.93
IS1003b,IS1003b.C,3661,3040.000000000191,31,2,1557.84
IS1003b,IS1003b.C,3704,839.9999999999181,16,3,1578.44
IS1003b,IS1003b.D,197,1799.999999999983,18,2,179.37
IS1003b,IS1003b.D,237,1259.999999999991,19,20,198.3
IS1003b,IS1003b.D,256,699.9999999999886,5,19,206.83
IS1003b,IS1003b.D,261,929.9999999999784,4,5,208.61
IS1003b,IS1003b.D,265,1180.0000000000068,11,4,210.75
IS1003b,IS1003b.D,276,1670.000000000016,4,11,217.73
IS1003b,IS1003b.D,280,1049.999999999983,13,4,220.27
IS1003b,IS1003b.D,293,1469.9999999999989,6,13,227.75
IS1003b,IS1003b.D,299,2490.000000000009,1,6,230.89
IS1003b,IS1003b.D,300,1229.9999999999898,1,1,233.96
IS1003b,IS1003b.D,301,989.9999999999807,14,1,235.4
IS1003b,IS1003b.D,315,969.9999999999989,28,14,240.7
IS1003b,IS1003b.D,343,2810.0000000000023,7,28,254.31
IS1003b,IS1003b.D,350,2609.999999999957,11,7,259.91
IS1003b,IS1003b.D,361,1759.999999999991,15,11,266.1
IS1003b,IS1003b.D,376,3040.0000000000205,1,15,273.75
IS1003b,IS1003b.D,377,1139.9999999999864,11,1,276.93
IS1003b,IS1003b.D,2257,1219.9999999999136,3,7,1010.59
IS1003b,IS1003b.D,2260,1240.000000000009,7,3,1012.72
IS1003b,IS1003b.D,2372,569.9999999999363,35,22,1052.63
IS1003b,IS1003b.D,2411,1079.9999999999272,6,35,1067.94
IS1003b,IS1003b.D,2417,1139.9999999998727,1,6,1071.15
IS1003b,IS1003b.D,2418,569.9999999999363,24,1,1072.52
IS1003b,IS1003b.D,2467,1390.0000000001,37,23,1090.07
IS1003c,IS1003c.A,88,1049.9999999999973,1,4,98.97
IS1003c,IS1003c.A,969,1590.0000000000318,5,7,398.27
IS1003c,IS1003c.A,974,329.9999999999841,1,5,400.73
IS1003c,IS1003c.A,1103,1150.000000000034,17,14,439.77
IS1003c,IS1003c.A,1956,1100.0000000000227,12,24,683.37
IS1003c,IS1003c.A,2638,3600.0000000000227,1,19,885.52
IS1003c,IS1003c.A,2730,1289.9999999999636,1,2,940.69
IS1003c,IS1003c.A,3314,1090.0000000001455,1,7,1158.56
IS1003c,IS1003c.A,4240,1920.0000000000728,5,4,1524.61
IS1003c,IS1003c.A,4391,1079.9999999999272,8,7,1565.45
IS1003c,IS1003c.A,4427,1470.0000000000273,3,14,1580.01
IS1003c,IS1003c.A,4687,1380.0000000001091,13,19,1696.32
IS1003c,IS1003c.A,4757,3779.9999999999727,19,1,1724.81
IS1003c,IS1003c.A,4776,1370.0000000001182,73,19,1738.55
IS1003c,IS1003c.A,4860,1630.0000000001091,13,73,1776.56
IS1003c,IS1003c.A,4978,1309.9999999999454,16,79,1822.47
IS1003c,IS1003c.B,1853,1389.9999999999864,1,3,648.65
IS1003c,IS1003c.B,2648,2049.9999999999545,1,4,893.97
IS1003c,IS1003c.B,2649,1759.999999999991,2,1,896.76
IS1003c,IS1003c.B,2679,1240.000000000009,12,25,907.89
IS1003c,IS1003c.B,2693,2810.000000000059,3,12,914.64
IS1003c,IS1003c.B,2735,2570.00000000005,7,1,948.65
IS1003c,IS1003c.B,2742,1149.9999999999773,1,7,953.83
IS1003c,IS1003c.B,2906,1120.0000000000045,23,48,1006.68
IS1003c,IS1003c.B,2931,1500.0,99,23,1017.5
IS1003c,IS1003c.B,3036,1170.0000000000728,58,99,1059.47
IS1003c,IS1003c.B,3095,1509.999999999991,101,58,1081.17
IS1003c,IS1003c.B,3257,1380.0000000001091,47,1,1134.54
IS1003c,IS1003c.B,3448,2640.0000000001,32,17,1198.04
IS1003c,IS1003c.B,3633,1539.9999999999636,31,5,1262.56
IS1003c,IS1003c.B,4201,1320.0000000001637,4,1,1496.86
IS1003c,IS1003c.B,4447,2400.000000000091,14,15,1588.84
IS1003c,IS1003c.B,4622,2700.0000000000455,9,3,1667.98
IS1003c,IS1003c.B,4660,1339.9999999999181,6,20,1686.22
IS1003c,IS1003c.C,90,4709.999999999994,26,1,100.53
IS1003c,IS1003c.C,116,1079.9999999999982,21,26,117.98
IS1003c,IS1003c.C,137,1250.0,41,21,127.41
IS1003c,IS1003c.C,178,2180.000000000007,64,41,144.72
IS1003c,IS1003c.C,344,1580.0000000000125,30,26,215.29
IS1003c,IS1003c.C,374,1140.0000000000148,14,30,233.44
IS1003c,IS1003c.C,986,1109.9999999999568,12,11,404.04
IS1003c,IS1003c.C,2002,1350.0000000000227,41,8,699.84
IS1003c,IS1003c.C,2726,4360.000000000014,2,2,932.56
IS1003c,IS1003c.D,1023,1210.0000000000364,13,17,418.7
IS1003c,IS1003c.D,1401,850.0000000000227,1,10,517.98
IS1003c,IS1003c.D,2442,1070.00000000005,28,18,825.76
IS1003c,IS1003c.D,3690,2029.9999999999727,3,4,1292.45
IS1003c,IS1003c.D,3701,1759.999999999991,27,6,1302.53
IS1003c,IS1003c.D,3728,2140.0000000001,21,27,1316.81
IS1003c,IS1003c.D,3749,1730.0000000000182,64,21,1327.54
IS1003c,IS1003c.D,3815,1480.0000000000182,30,64,1350.22
IS1003c,IS1003c.D,3857,1230.0000000000182,23,11,1364.61
IS1003c,IS1003c.D,3880,1579.9999999999272,1,23,1374.16
IS1003c,IS1003c.D,3881,1890.0000000001,43,1,1376.08
IS1003c,IS1003c.D,3952,1340.0000000001455,87,22,1401.34
IS1003c,IS1003c.D,4134,1549.9999999999545,3,9,1463.51
IS1003c,IS1003c.D,4151,1460.0000000000364,2,13,1471.84
IS1003d,IS1003d.A,116,2340.0000000000036,42,25,106.53
IS1003d,IS1003d.A,1212,1120.0000000000045,5,6,506.13
IS1003d,IS1003d.A,1431,509.9999999999909,6,11,567.17
IS1003d,IS1003d.A,3359,1059.9999999999454,11,5,1097.02
IS1003d,IS1003d.A,3370,1150.000000000091,22,11,1101.76
IS1003d,IS1003d.A,3395,1489.9999999997817,60,22,1119.63
IS1003d,IS1003d.A,3461,1560.0000000001728,1,60,1146.84
IS1003d,IS1003d.A,3462,1269.9999999999818,53,1,1149.18
IS1003d,IS1003d.A,3550,1929.9999999998363,11,7,1183.19
IS1003d,IS1003d.A,3571,1769.9999999999818,5,4,1192.3
IS1003d,IS1003d.A,3576,1849.999999999909,1,5,1196.91
IS1003d,IS1003d.A,3727,4119.999999999891,5,1,1256.72
IS1003d,IS1003d.A,3733,1490.000000000009,6,5,1262.59
IS1003d,IS1003d.A,4115,2029.9999999999727,19,29,1388.43
IS1003d,IS1003d.A,4766,2590.0000000001455,2,14,1657.79
IS1003d,IS1003d.B,47,1900.0000000000057,1,9,66.07
IS1003d,IS1003d.B,1674,1310.0000000000591,6,26,639.06
IS1003d,IS1003d.B,2355,879.9999999999955,1,5,806.42
IS1003d,IS1003d.B,3255,1309.9999999999454,9,6,1049.4
IS1003d,IS1003d.B,3596,960.0000000000364,3,2,1204.71
IS1003d,IS1003d.B,4213,3420.0000000000728,2,8,1431.37
IS1003d,IS1003d.B,4497,1130.0000000001091,4,11,1535.02
IS1003d,IS1003d.B,4596,2140.0000000001,11,1,1581.79
IS1003d,IS1003d.B,4688,1079.9999999999272,17,25,1624.14
IS1003d,IS1003d.B,5023,1460.0000000000364,24,6,1734.26
IS1003d,IS1003d.B,5050,829.9999999999272,23,24,1741.41
IS1003d,IS1003d.B,5149,3900.000000000091,9,13,1770.99
IS1003d,IS1003d.B,5635,559.9999999999454,7,2,1930.5
IS1003d,IS1003d.B,5810,750.0,11,12,1978.22
IS1003d,IS1003d.B,5932,1220.0000000000273,3,5,2018.77
IS1003d,IS1003d.C,179,799.999999999983,1,2,135.77
IS1003d,IS1003d.C,180,830.0000000000125,1,1,136.69
IS1003d,IS1003d.C,181,3019.999999999982,1,1,137.8
IS1003d,IS1003d.C,182,1239.9999999999807,7,1,141.68
IS1003d,IS1003d.C,189,1270.0000000000102,5,7,147.17
IS1003d,IS1003d.C,349,1439.9999999999977,53,45,210.04
IS1003d,IS1003d.C,435,1710.000000000008,35,23,244.82
IS1003d,IS1003d.C,470,1829.999999999984,23,35,258.05
IS1003d,IS1003d.C,1184,2020.0000000000387,3,1,495.02
IS1003d,IS1003d.C,1578,819.9999999999363,11,10,614.69
IS1003d,IS1003d.C,2097,899.9999999999773,2,21,746.46
IS1003d,IS1003d.C,3903,1779.9999999999727,10,17,1324.24
IS1003d,IS1003d.C,4652,1519.9999999999818,3,3,1606.22
IS1003d,IS1003d.C,4655,970.0000000000273,8,3,1608.74
IS1003d,IS1003d.C,5268,1299.9999999999545,8,7,1822.5
IS1003d,IS1003d.C,5647,1829.9999999999272,1,1,1934.65
IS1003d,IS1003d.D,8,1980.000000000004,1,4,41.72
IS1003d,IS1003d.D,937,1550.0000000000114,27,8,394.02
IS1003d,IS1003d.D,966,2849.999999999966,3,1,412.16
IS1003d,IS1003d.D,1018,1889.9999999999864,1,10,437.82
IS1003d,IS1003d.D,1472,3040.0000000000773,1,1,579.54
IS1003d,IS1003d.D,1732,1290.0000000000773,5,10,655.4
IS1003d,IS1003d.D,4070,889.9999999998727,1,2,1373.47
IS1003d,IS1003d.D,4071,1630.0000000001091,10,1,1374.76
IS1003d,IS1003d.D,4226,2180.0000000000637,1,5,1440.55
IS1003d,IS1003d.D,4593,2450.0000000000455,1,1,1577.8
IS1003d,IS1003d.D,4735,1089.9999999999181,14,23,1644.02
IS1003d,IS1003d.D,4953,950.0000000000455,1,25,1716.18
IS1003d,IS1003d.D,5300,1950.0000000000455,2,3,1834.6
IS1003d,IS1003d.D,5906,2690.0000000000546,1,5,2005.07
IS1004a,IS1004a.A,45,1109.9999999999995,14,31,54.46
IS1004a,IS1004a.A,99,1339.999999999989,52,17,80.37
IS1004a,IS1004a.A,151,2510.000000000005,24,52,101.39
IS1004a,IS1004a.A,175,4379.999999999995,41,24,119.5
IS1004a,IS1004a.A,216,520.0000000000102,48,41,140.45
IS1004a,IS1004a.A,264,2729.99999999999,56,48,162.65
IS1004a,IS1004a.A,603,2949.9999999999886,1,7,321.51
IS1004a,IS1004a.A,1118,1940.0000000000546,30,16,609.5
IS1004a,IS1004a.A,1148,1120.0000000000045,27,30,628.04
IS1004a,IS1004a.A,1231,470.0000000000273,45,16,657.31
